antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'KEY FOB , BACK DOOR '})","frozenset({'KEY FOB , GARAGE DESIGN'})",0.019717665885580386,0.017660170314911128,0.012287820769274732,0.6231884057971014,35.28779137939121,1.0,0.01193960343152287,2.6069787787796592,0.9912058530024298,0.489749430523918,0.6164142155126764,0.6594906430280005
frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.017603017660170316,0.017774475624392754,0.010801851746013603,0.6136363636363636,34.52345805320082,1.0,0.01048896733769715,2.54223076897216,0.9884336020236887,0.4395348837209302,0.6066446790728183,0.6106767027185034
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'SPACEBOY LUNCH BOX '}),0.017774475624392754,0.017603017660170316,0.010801851746013603,0.6077170418006431,34.52345805320082,1.0,0.01048896733769715,2.504307061538418,0.9886061436742222,0.4395348837209302,0.6006879446381903,0.6106767027185034
"frozenset({'FELTCRAFT CUSHION OWL', 'FELTCRAFT CUSHION BUTTERFLY'})",frozenset({'FELTCRAFT CUSHION RABBIT'}),0.013373721209350174,0.021432245527804768,0.009658798651197347,0.7222222222222222,33.69792592592592,1.0,0.009372169774618144,3.5228439160999026,0.9834773348067677,0.38409090909090904,0.7161384313878182,0.5864444444444444
frozenset({'FELTCRAFT CUSHION RABBIT'}),"frozenset({'FELTCRAFT CUSHION OWL', 'FELTCRAFT CUSHION BUTTERFLY'})",0.021432245527804768,0.013373721209350174,0.009658798651197347,0.4506666666666666,33.69792592592592,1.0,0.009372169774618144,1.796042983235406,0.991576289613902,0.38409090909090904,0.4432204522195833,0.5864444444444444
frozenset({'BLACK/BLUE DOTS RUFFLED UMBRELLA'}),frozenset({'RED/WHITE DOTS RUFFLED UMBRELLA'}),0.014402468994684803,0.018517460136023317,0.008915814139566783,0.6190476190476191,33.43048206937096,1.0,0.008649116994097395,2.576391667142939,0.9842629970783058,0.3714285714285715,0.6118602568261917,0.5502645502645502
frozenset({'RED/WHITE DOTS RUFFLED UMBRELLA'}),frozenset({'BLACK/BLUE DOTS RUFFLED UMBRELLA'}),0.018517460136023317,0.014402468994684803,0.008915814139566783,0.4814814814814815,33.43048206937096,1.0,0.008649116994097395,1.9007952383673938,0.9883896456423097,0.3714285714285715,0.4739044060006658,0.5502645502645502
frozenset({'SET/10 PINK SPOTTY PARTY CANDLES'}),frozenset({'SET/10 RED SPOTTY PARTY CANDLES'}),0.017888780933874377,0.016402811910613248,0.00971595130593816,0.5431309904153355,33.11206599058232,1.0,0.009422524996969654,2.1529085305732734,0.987464056851791,0.3953488372093023,0.5355120824693275,0.5677327425944274
frozenset({'SET/10 RED SPOTTY PARTY CANDLES'}),frozenset({'SET/10 PINK SPOTTY PARTY CANDLES'}),0.016402811910613248,0.017888780933874377,0.00971595130593816,0.5923344947735192,33.112065990582316,1.0,0.009422524996969654,2.409110426256223,0.9859722459582321,0.3953488372093023,0.5849090232223153,0.5677327425944274
"frozenset({'KEY FOB , BACK DOOR '})","frozenset({'KEY FOB , SHED'})",0.019717665885580386,0.02257529862262102,0.014631079613648054,0.7420289855072464,32.86906622638048,1.0,0.01418594741814001,3.7888935053392783,0.9890785786642957,0.5289256198347108,0.7360707028078757,0.6950651256650155
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , BACK DOOR '})",0.02257529862262102,0.019717665885580386,0.014631079613648054,0.6481012658227848,32.86906622638048,1.0,0.01418594741814001,2.78569440269925,0.9919702830809262,0.5289256198347108,0.6410230788305309,0.6950651256650155
frozenset({'RED RETROSPOT SUGAR JAM BOWL'}),frozenset({'RED RETROSPOT SMALL MILK JUG'}),0.014231011030462365,0.021660856146768017,0.010001714579642225,0.7028112449799198,32.44614341270094,1.0,0.009693458696888311,3.291979011073714,0.9831712165385635,0.3863134657836645,0.6962313560821156,0.5822763348910153
frozenset({'RED RETROSPOT SMALL MILK JUG'}),frozenset({'RED RETROSPOT SUGAR JAM BOWL'}),0.021660856146768017,0.014231011030462365,0.010001714579642225,0.46174142480211083,32.446143412700934,1.0,0.009693458696888311,1.8314041510757586,0.990637758082553,0.3863134657836645,0.4539708783489409,0.5822763348910153
frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),0.019774818540321197,0.021203634908841515,0.013602331828313425,0.6878612716763006,32.44072417929982,1.0,0.013183033795595864,3.1357735400142674,0.988726433375519,0.49686847599164935,0.6810994202102203,0.6646853528192824
frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),0.021203634908841515,0.019774818540321197,0.013602331828313425,0.6415094339622642,32.44072417929982,1.0,0.013183033795595864,2.7343123482822627,0.990169745347631,0.49686847599164935,0.6342773346182576,0.6646853528192824
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , FRONT  DOOR '})",0.02257529862262102,0.014173858375721552,0.010230325198605476,0.45316455696202534,31.971855859534507,1.0,0.009910346113138823,1.8027839163962498,0.9910967974603904,0.3857758620689656,0.44530235104438276,0.5874693752552063
"frozenset({'KEY FOB , FRONT  DOOR '})","frozenset({'KEY FOB , SHED'})",0.014173858375721552,0.02257529862262102,0.010230325198605476,0.7217741935483871,31.971855859534504,1.0,0.009910346113138823,3.5130626948056523,0.9826504394554814,0.3857758620689656,0.7153480917153625,0.5874693752552063
"frozenset({'FELTCRAFT CUSHION OWL', 'FELTCRAFT CUSHION RABBIT'})",frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),0.013145110590386923,0.023032519860547523,0.009658798651197347,0.7347826086956522,31.901963534361848,1.0,0.009356033630455167,3.68364787593564,0.9815566376057485,0.3642241379310345,0.7285299698343176,0.5770687237026648
frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),"frozenset({'FELTCRAFT CUSHION OWL', 'FELTCRAFT CUSHION RABBIT'})",0.023032519860547523,0.013145110590386923,0.009658798651197347,0.4193548387096774,31.901963534361848,1.0,0.009356033630455167,1.699583420649889,0.9914904914904914,0.3642241379310345,0.41162052544757194,0.5770687237026648
"frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET', 'BLUE 3 PIECE MINI DOTS CUTLERY SET'})",frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),0.014116705720980739,0.019774818540321197,0.00885866148482597,0.6275303643724697,31.73381151856966,1.0,0.008579506190806462,2.631691519788486,0.9823554932211315,0.35388127853881274,0.620016254762119,0.5377536214925932
frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),"frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET', 'BLUE 3 PIECE MINI DOTS CUTLERY SET'})",0.019774818540321197,0.014116705720980739,0.00885866148482597,0.44797687861271673,31.733811518569656,1.0,0.008579506190806462,1.785945653510684,0.9880259027499573,0.35388127853881274,0.4400725475412583,0.5377536214925932
frozenset({'FELTCRAFT CUSHION OWL'}),"frozenset({'FELTCRAFT CUSHION BUTTERFLY', 'FELTCRAFT CUSHION RABBIT'})",0.02091787163513745,0.014688232268388867,0.009658798651197347,0.46174863387978143,31.436637536943717,1.0,0.009351552094060106,1.8305792232983231,0.9888751455456889,0.3722466960352423,0.45372481711105195,0.5596680912589568
"frozenset({'FELTCRAFT CUSHION BUTTERFLY', 'FELTCRAFT CUSHION RABBIT'})",frozenset({'FELTCRAFT CUSHION OWL'}),0.014688232268388867,0.02091787163513745,0.009658798651197347,0.6575875486381322,31.436637536943714,1.0,0.009351552094060106,2.8593648521564727,0.9826229767020417,0.3722466960352423,0.6502719828685657,0.5596680912589568
frozenset({'KITCHEN METAL SIGN'}),"frozenset({'TOILET METAL SIGN', 'BATHROOM METAL SIGN'})",0.017831628279133566,0.018860376064468193,0.010401783162827914,0.5833333333333334,30.92904040404041,1.0,0.010065471947641649,2.3547350974452765,0.985236294110312,0.3956521739130436,0.5753237801207743,0.5674242424242425
"frozenset({'TOILET METAL SIGN', 'BATHROOM METAL SIGN'})",frozenset({'KITCHEN METAL SIGN'}),0.018860376064468193,0.017831628279133566,0.010401783162827914,0.5515151515151516,30.92904040404041,1.0,0.010065471947641649,2.1899700180262567,0.9862693373498989,0.3956521739130436,0.5433727440244753,0.5674242424242425
frozenset({'LARGE HEART MEASURING SPOONS'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.01600274332742756,0.017774475624392754,0.008744356175344345,0.5464285714285714,30.74231740927882,1.0,0.00845991580414757,2.165536589174567,0.9832055336703615,0.34931506849315064,0.5382206862728799,0.5191949931097841
frozenset({'SMALL HEART MEASURING SPOONS'}),frozenset({'LARGE HEART MEASURING SPOONS'}),0.017774475624392754,0.01600274332742756,0.008744356175344345,0.49196141479099675,30.74231740927882,1.0,0.00845991580414757,1.9368553596529747,0.9849790337020025,0.34931506849315064,0.48369918537480805,0.5191949931097841
frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),0.021203634908841515,0.022003772075212893,0.014116705720980739,0.6657681940700808,30.257002835439494,1.0,0.013650145771280563,2.926101617420129,0.9878968029763681,0.4852652259332023,0.658248369076917,0.6536633178142612
frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'BLUE 3 PIECE MINI DOTS CUTLERY SET'}),0.022003772075212893,0.021203634908841515,0.014116705720980739,0.6415584415584416,30.257002835439494,1.0,0.013650145771280563,2.730700004058667,0.9887050401924543,0.4852652259332023,0.6337935333380855,0.6536633178142612
"frozenset({'KITCHEN METAL SIGN', 'BATHROOM METAL SIGN'})",frozenset({'TOILET METAL SIGN'}),0.014288163685203178,0.024118420300622966,0.010401783162827914,0.728,30.1843981042654,1.0,0.010057175225744086,3.5877999253653567,0.9808853522542861,0.37142857142857144,0.7212776573938506,0.5796398104265403
frozenset({'TOILET METAL SIGN'}),"frozenset({'KITCHEN METAL SIGN', 'BATHROOM METAL SIGN'})",0.024118420300622966,0.014288163685203178,0.010401783162827914,0.4312796208530806,30.1843981042654,1.0,0.010057175225744086,1.7332099788535178,0.9907660129036411,0.37142857142857144,0.4230358628205688,0.5796398104265403
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),0.021432245527804768,0.023032519860547523,0.014688232268388867,0.6853333333333333,29.755030603804798,1.0,0.014194593647613574,3.1047695343414805,0.987557819211818,0.49328214971209217,0.6779149019149019,0.6615252274607113
frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.023032519860547523,0.021432245527804768,0.014688232268388867,0.6377171215880894,29.755030603804798,1.0,0.014194593647613574,2.701115103097909,0.9891754405373083,0.49328214971209217,0.6297825298695713,0.6615252274607113
frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),"frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET', 'BLUE 3 PIECE MINI DOTS CUTLERY SET'})",0.022003772075212893,0.013602331828313425,0.00885866148482597,0.40259740259740256,29.597675433809886,1.0,0.008559358875584348,1.6511439228091276,0.9879522387609526,0.3311965811965812,0.39435927650772074,0.5269289533995416
"frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET', 'BLUE 3 PIECE MINI DOTS CUTLERY SET'})",frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),0.013602331828313425,0.022003772075212893,0.00885866148482597,0.6512605042016806,29.597675433809883,1.0,0.008559358875584348,2.8043747258566176,0.979537557777242,0.3311965811965812,0.6434142731426371,0.5269289533995416
frozenset({'FELTCRAFT CUSHION OWL'}),frozenset({'FELTCRAFT CUSHION RABBIT'}),0.02091787163513745,0.021432245527804768,0.013145110590386923,0.6284153005464481,29.32102003642987,1.0,0.012696793629583555,2.6334985157119375,0.9865309012646792,0.45009784735812125,0.620276983626983,0.6208743169398907
frozenset({'FELTCRAFT CUSHION RABBIT'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.021432245527804768,0.02091787163513745,0.013145110590386923,0.6133333333333333,29.32102003642987,1.0,0.012696793629583555,2.5321089526677474,0.9870494609020686,0.45009784735812125,0.6050722861090031,0.6208743169398907
"frozenset({'TOILET METAL SIGN', 'KITCHEN METAL SIGN'})",frozenset({'BATHROOM METAL SIGN'}),0.011830599531348232,0.030690975595816426,0.010401783162827914,0.8792270531400966,28.647738824566613,1.0,0.010038690521327429,8.025878722066642,0.9766475571854404,0.3238434163701068,0.8754030512259594,0.6090734893261005
frozenset({'BATHROOM METAL SIGN'}),"frozenset({'TOILET METAL SIGN', 'KITCHEN METAL SIGN'})",0.030690975595816426,0.011830599531348232,0.010401783162827914,0.3389199255121043,28.647738824566613,1.0,0.010038690521327429,1.4947801916948338,0.9956507230976571,0.3238434163701068,0.3310053173328681,0.6090734893261005
frozenset({'GREEN GINGHAM FLOWER JEWELLERY BOX'}),frozenset({'RED GINGHAM ROSE JEWELLERY BOX'}),0.011259072983940103,0.027661884894553353,0.00885866148482597,0.7868020304568528,28.443543650627177,1.0,0.008547214303924843,4.560728777994596,0.9758295730001865,0.29467680608365016,0.7807367969731119,0.5535249821705752
frozenset({'RED GINGHAM ROSE JEWELLERY BOX'}),frozenset({'GREEN GINGHAM FLOWER JEWELLERY BOX'}),0.027661884894553353,0.011259072983940103,0.00885866148482597,0.3202479338842975,28.443543650627177,1.0,0.008547214303924843,1.4545611205950546,0.9922912838948583,0.29467680608365016,0.312507404576506,0.5535249821705752
frozenset({'FELTCRAFT CUSHION OWL'}),frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),0.02091787163513745,0.023032519860547523,0.013373721209350174,0.639344262295082,27.75832892649392,1.0,0.012891929915473487,2.7088643767503005,0.984569883058004,0.4373831775700935,0.6308416144481719,0.6099947117927023
frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),frozenset({'FELTCRAFT CUSHION OWL'}),0.023032519860547523,0.02091787163513745,0.013373721209350174,0.5806451612903225,27.758328926493917,1.0,0.012891929915473487,2.3347343061008257,0.9867009867009867,0.4373831775700935,0.5716857385498086,0.6099947117927023
frozenset({'KITCHEN METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.017831628279133566,0.024118420300622966,0.011830599531348232,0.6634615384615385,27.508498906306965,1.0,0.011400528825867614,2.899762408249578,0.9811429752100964,0.3927893738140418,0.655144160378421,0.5769914327378782
frozenset({'TOILET METAL SIGN'}),frozenset({'KITCHEN METAL SIGN'}),0.024118420300622966,0.017831628279133566,0.011830599531348232,0.490521327014218,27.508498906306965,1.0,0.011400528825867614,1.9277909435637473,0.987463662019649,0.3927893738140418,0.48127155419073453,0.5769914327378782
frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),0.014573926958907241,0.0238326570269189,0.009430188032234096,0.6470588235294117,27.150091691352795,1.0,0.009082852629487093,2.7658074717570624,0.9774124495154539,0.32544378698224846,0.6384419341507094,0.5213711383834109
frozenset({'PINK HAPPY BIRTHDAY BUNTING'}),frozenset({'BLUE HAPPY BIRTHDAY BUNTING'}),0.0238326570269189,0.014573926958907241,0.009430188032234096,0.39568345323741,27.150091691352795,1.0,0.009082852629487093,1.6306455256275225,0.9866829891420056,0.32544378698224846,0.3867459332615104,0.5213711383834109
frozenset({'EDWARDIAN PARASOL RED'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.01811739155283763,0.026061610561810597,0.012687889352460421,0.7003154574132492,26.871534119209695,1.0,0.012215720949414529,3.2498786258095373,0.9805509234496428,0.40290381125226854,0.6922962008309149,0.5935787813382035
frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL RED'}),0.026061610561810597,0.01811739155283763,0.012687889352460421,0.48684210526315785,26.87153411920969,1.0,0.012215720949414529,1.913412262614983,0.9885490795648649,0.40290381125226854,0.47737347588995765,0.5935787813382035
frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),0.019774818540321197,0.022003772075212893,0.011430530948162543,0.5780346820809249,26.269799564597257,1.0,0.010995410348172622,2.3177170880957285,0.9813392805084252,0.376647834274953,0.5685409556083417,0.5487576007807222
frozenset({'RED 3 PIECE MINI DOTS CUTLERY SET'}),frozenset({'PINK 3 PIECE MINI DOTS CUTLERY SET'}),0.022003772075212893,0.019774818540321197,0.011430530948162543,0.5194805194805195,26.269799564597257,1.0,0.010995410348172622,2.0399280803350077,0.983575853202431,0.376647834274953,0.509786639225156,0.5487576007807222
frozenset({'KITCHEN METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.017831628279133566,0.030690975595816426,0.014288163685203178,0.8012820512820513,26.10806713460345,1.0,0.01374089361685462,4.877813155066215,0.9791576374745417,0.4173622704507513,0.7949900973633285,0.6334156997564819
frozenset({'BATHROOM METAL SIGN'}),frozenset({'KITCHEN METAL SIGN'}),0.030690975595816426,0.017831628279133566,0.014288163685203178,0.4655493482309125,26.10806713460345,1.0,0.01374089361685462,1.8377157338470569,0.992147641509434,0.4173622704507513,0.455846199941593,0.6334156997564819
"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.012745042007201234,0.03291992913070812,0.010916157055495227,0.8565022421524664,26.017742588440463,1.0,0.010496591175850264,6.739339243870379,0.9739780816370819,0.3141447368421053,0.85161750079438,0.5940497321873444
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})",0.03291992913070812,0.012745042007201234,0.010916157055495227,0.33159722222222227,26.017742588440463,1.0,0.010496591175850264,1.4770359891009146,0.9942968726552184,0.3141447368421053,0.3229684263761852,0.5940497321873444
frozenset({'LAUNDRY 15C METAL SIGN'}),frozenset({'WASHROOM METAL SIGN'}),0.017088643767503,0.02086071898039664,0.009258730068011659,0.5418060200668896,25.972547761946213,1.0,0.008902248672621672,2.136953613320156,0.9782141621405877,0.32270916334661354,0.5320441240433322,0.49282081825262286
frozenset({'WASHROOM METAL SIGN'}),frozenset({'LAUNDRY 15C METAL SIGN'}),0.02086071898039664,0.017088643767503,0.009258730068011659,0.4438356164383561,25.972547761946213,1.0,0.008902248672621672,1.7673036700732088,0.9819826733886194,0.32270916334661354,0.43416628566239773,0.49282081825262286
frozenset({'TOILET METAL SIGN'}),frozenset({'BATHROOM METAL SIGN'}),0.024118420300622966,0.030690975595816426,0.018860376064468193,0.7819905213270141,25.479493764727682,1.0,0.01812015821561213,4.446178351071361,0.9844972713962464,0.5246422893481716,0.7750877447912008,0.6982578304959093
frozenset({'BATHROOM METAL SIGN'}),frozenset({'TOILET METAL SIGN'}),0.030690975595816426,0.024118420300622966,0.018860376064468193,0.6145251396648044,25.479493764727682,1.0,0.01812015821561213,2.531634822698383,0.9911728130360206,0.5246422893481716,0.6049983232043972,0.6982578304959093
frozenset({'FELTCRAFT DOLL EMILY'}),frozenset({'FELTCRAFT DOLL ROSIE'}),0.01874607075498657,0.023032519860547523,0.010859004400754414,0.5792682926829268,25.150018156509105,1.0,0.010427235153782957,2.3220676339546404,0.978583186955682,0.35120147874306834,0.5693493223981029,0.5253661562670217
