Description,Price,cumsum_price,cumsum_perc,cumperc
DOOR MAT FRIENDSHIP ,1070.98,614356.2199999997,48.75543905123914,48.75543905123914
ROUND CAKE TIN VINTAGE RED,1066.25,615422.4699999997,48.84005687587577,48.84005687587577
SWEETHEART CARRY-ALL BASKET,1065.9,616488.3699999998,48.92464692443866,48.92464692443866
PLASTERS IN TIN CIRCUS PARADE ,1064.95,617553.3199999997,49.00916158080141,49.00916158080141
PLASTERS IN TIN SPACEBOY,1062.1,618615.4199999997,49.09345006056372,49.09345006056372
DOCTOR'S BAG SOFT TOY,1061.05,619676.4699999997,49.177655212104824,49.177655212104824
AIRLINE BAG VINTAGE JET SET RED,1056.1,620732.5699999997,49.261467530603056,49.261467530603056
KENSINGTON COFFEE SET,1055.0,621787.5699999997,49.34519255286955,49.34519255286955
"WALL MIRROR , DIAMANTE OVAL SHAPE",1051.5,622839.0699999997,49.428639814398664,49.428639814398664
KINGS CHOICE BISCUIT TIN,1046.81,623885.8799999998,49.5117148765397,49.5117148765397
BROWN CHECK CAT DOORSTOP ,1045.5,624931.3799999998,49.59468597680473,49.59468597680473
JUMBO BAG OWLS,1044.3,625975.6799999998,49.677561844816964,49.677561844816964
FIRST AID TIN,1043.15,627018.8299999998,49.760346448586915,49.760346448586915
RED FLORAL FELTCRAFT SHOULDER BAG,1043.0,628061.8299999998,49.84311914832525,49.84311914832525
DOORMAT UNION JACK GUNS AND ROSES,1040.76,629102.5899999999,49.92571408119167,49.92571408119167
ZINC METAL HEART DECORATION,1038.02,630140.6099999999,50.00809156708084,50.00809156708084
GLASS  BEURRE DISH,1033.8400000000001,631174.4499999998,50.090137327289355,50.090137327289355
MIRRORED DISCO BALL ,1030.65,632205.0999999999,50.171929928425804,50.171929928425804
FAMILY PHOTO FRAME CORNICE,1029.0,633234.0999999999,50.25359158521464,50.25359158521464
HANGING METAL BIRD BATH,1026.9,634260.9999999999,50.33508658556105,50.33508658556105
EAU DE NIL DINER WALL CLOCK,1024.25,635285.2499999999,50.41637128134916,50.41637128134916
CORONA MEXICAN TRAY,1024.05,636309.2999999999,50.49764010509513,50.49764010509513
STRAWBERRY LUNCH BOX WITH CUTLERY,1021.8,637331.1,50.578730368367076,50.578730368367076
S/16 VINTAGE IVORY CUTLERY,1016.4,638347.5,50.659392086501356,50.659392086501356
VINTAGE UNION JACK APRON,1012.7,639360.2,50.73976017185612,50.73976017185612
DAIRY MAID TRADITIONAL TEAPOT ,1010.65,640370.85,50.81996556877899,50.81996556877899
UNION JACK HOT WATER BOTTLE ,1005.5,641376.35,50.89976226061687,50.89976226061687
JUMBO BAG SPACEBOY DESIGN,1002.24,642378.59,50.97930023816792,50.97930023816792
HAND WARMER UNION JACK,1002.1,643380.69,51.05882710528948,51.05882710528948
12 EGG HOUSE PAINTED WOOD,1000.85,644381.5399999999,51.1382547721477,51.1382547721477
ENAMEL MEASURING JUG CREAM,997.25,645378.7899999999,51.217396742247466,51.217396742247466
PAPER CHAIN KIT EMPIRE,996.35,646375.1399999999,51.29646728815763,51.29646728815763
GAOLERS KEYS DECORATIVE GARDEN ,996.11,647371.2499999999,51.375518787617224,51.375518787617224
CAKE STAND LOVEBIRD 2 TIER PINK,995.65,648366.8999999999,51.45453378137991,51.45453378137991
ENGLISH ROSE DESIGN QUILTED THROW,994.5,649361.3999999999,51.53345751090031,51.53345751090031
WICKER STAR ,988.95,650350.3499999999,51.61194079125144,51.61194079125144
RED RETROSPOT PICNIC BAG,988.7,651339.0499999998,51.690404231549905,51.690404231549905
SET/2 RED SPOTTY TEA TOWELS ,986.2500000000001,652325.2999999998,51.76867323933221,51.76867323933221
RED GINGHAM ROSE JEWELLERY BOX,983.4499999999999,653308.7499999998,51.846720038524595,51.846720038524595
POTTERING IN THE SHED METAL SIGN,981.26,654290.0099999998,51.92459303885562,51.92459303885562
BLACK DINER WALL CLOCK,980.05,655270.0599999998,52.00237001333171,52.00237001333171
SET OF 6 SOLDIER SKITTLES,976.59,656246.6499999998,52.079872401478845,52.079872401478845
FELTCRAFT BUTTERFLY HEARTS,975.88,657222.5299999998,52.1573184438764,52.1573184438764
SET OF 3 BLUE STRIPE BASKET,975.86,658198.3899999998,52.23476289906974,52.23476289906974
CHALKBOARD KITCHEN ORGANISER,971.91,659170.2999999998,52.311893881430905,52.311893881430905
DAIRY MAID LARGE MILK JUG,971.7,660141.9999999998,52.38900819814782,52.38900819814782
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,970.0,661111.9999999998,52.465987602506594,52.465987602506594
ROUND SNACK BOXES SET OF 4 SKULLS,969.1,662081.0999999997,52.54289558267574,52.54289558267574
HOT BATHS METAL SIGN,968.45,663049.5499999997,52.61975197870795,52.61975197870795
WOODEN HAPPY BIRTHDAY GARLAND,967.75,664017.2999999997,52.69655282259268,52.69655282259268
PACK OF 6 PANNETONE GIFT BOXES,963.15,664980.4499999997,52.772988609508296,52.772988609508296
FELTCRAFT PRINCESS CHARLOTTE DOLL,954.45,665934.8999999997,52.848733962591,52.848733962591
DOORMAT BLACK FLOCK ,953.1,666887.9999999997,52.92437217938928,52.92437217938928
PLASTERS IN TIN VINTAGE PAISLEY ,951.0999999999999,667839.0999999996,52.99985167576621,52.99985167576621
GIANT SEVENTEEN DRAWER SIDEBOARD,950.0,668789.0999999996,53.07524387591139,53.07524387591139
CHOCOLATE THIS WAY METAL SIGN,946.14,669735.2399999996,53.150329745643354,53.150329745643354
FULL ENGLISH BREAKFAST PLATE,945.24,670680.4799999996,53.2253441911857,53.2253441911857
RED TOADSTOOL LED NIGHT LIGHT,943.3,671623.7799999997,53.30020467791934,53.30020467791934
DOORMAT WELCOME PUPPIES,940.38,672564.1599999997,53.37483343283779,53.37483343283779
DOORMAT TOPIARY,939.4300000000001,673503.5899999997,53.44938679555609,53.44938679555609
SWEETHEART RECIPE BOOK STAND,938.6,674442.1899999997,53.523874289299535,53.523874289299535
PAPER BUNTING COLOURED LACE,937.75,675379.9399999997,53.59829432686389,53.59829432686389
FELTCRAFT PRINCESS LOLA DOLL,935.7,676315.6399999997,53.67255167599636,53.67255167599636
DOORMAT RESPECTABLE HOUSE,932.84,677248.4799999996,53.746582054926286,53.746582054926286
PLASTERS IN TIN WOODLAND ANIMALS,930.05,678178.5299999997,53.82039101886842,53.82039101886842
GLASS STAR FROSTED T-LIGHT HOLDER,927.95,679106.4799999996,53.89403332636812,53.89403332636812
DOORMAT WELCOME TO OUR HOME,927.5500000000001,680034.0299999997,53.96764388978356,53.96764388978356
CHEST OF DRAWERS GINGHAM HEART ,924.25,680958.2799999997,54.04099256450375,54.04099256450375
STRAWBERRY   PICNIC BAG,922.45,681880.7299999996,54.11419839084473,54.11419839084473
PINK CREAM FELT CRAFT TRINKET BOX ,916.82,682797.5499999996,54.186957419199565,54.186957419199565
FRYING PAN UNION FLAG,915.5,683713.0499999996,54.25961169207631,54.25961169207631
JUMBO BAG RED WHITE SPOTTY ,913.9499999999999,684626.9999999995,54.332142956626505,54.332142956626505
BLUE/CREAM STRIPE FRINGE HAMMOCK,913.2,685540.1999999995,54.404614701018694,54.404614701018694
TOOL BOX SOFT TOY ,912.9,686453.0999999995,54.477062637347686,54.477062637347686
REGENCY MIRROR WITH SHUTTERS,910.0,687363.0999999995,54.5492804290657,54.5492804290657
PACK OF 6 BIRDY GIFT TAGS,909.68,688272.7799999996,54.62147282551631,54.62147282551631
JOY WOODEN BLOCK LETTERS,909.6,689182.3799999995,54.69365887315004,54.69365887315004
GLASS CAKE STAND,907.55,690089.9299999996,54.7656822323519,54.7656822323519
PINK PADDED MOBILE,906.0,690995.9299999996,54.837582583227196,54.837582583227196
ROSES REGENCY TEACUP AND SAUCER ,905.6,691901.5299999996,54.909451190018224,54.909451190018224
RIBBON REEL STRIPES DESIGN ,892.6999999999999,692794.2299999995,54.980296050091496,54.980296050091496
HAND WARMER RED RETROSPOT,892.1,693686.3299999995,55.051093294038346,55.051093294038346
GLITTER BUTTERFLY CLIPS,889.4999999999999,694575.8299999995,55.12168420143744,55.12168420143744
RECIPE BOX BLUE SKETCHBOOK DESIGN,889.45,695465.2799999994,55.192271140826,55.192271140826
TEA TIME TEA SET IN GIFT BOX,888.6,696353.8799999994,55.262790624035475,55.262790624035475
DOORMAT ENGLISH ROSE ,887.5600000000001,697241.4399999995,55.33322757262585,55.33322757262585
ANTIQUE SILVER TEA GLASS ETCHED,884.8,698126.2399999995,55.403445487034766,55.403445487034766
S/4 CACTI CANDLES,884.1,699010.3399999995,55.473607849296194,55.473607849296194
PHOTO FRAME 3 CLASSIC HANGING,882.65,699892.9899999995,55.54365513925214,55.54365513925214
PEACE SMALL WOOD LETTERS,877.88,700770.8699999995,55.613323881003126,55.613323881003126
STEEL SWEETHEART ROUND TABLE CREAM,877.0999999999999,701647.9699999995,55.6829307217898,55.6829307217898
TOY TIDY PINK RETROSPOT  ,875.77,702523.7399999995,55.752432013496275,55.752432013496275
RED/CREAM STRIPE FRINGE HAMMOCK,874.45,703398.1899999995,55.82182854972464,55.82182854972464
JUMBO BAG WOODLAND ANIMALS,871.5,704269.6899999995,55.89099097333151,55.89099097333151
LUNCH BOX WITH CUTLERY RETROSPOT ,868.8,705138.4899999995,55.95993912436955,55.95993912436955
KINGS CHOICE TEA CADDY ,866.95,706005.4399999995,56.028740459017826,56.028740459017826
SMALL GLASS HEART TRINKET POT,866.2,706871.6399999994,56.09748227350809,56.09748227350809
GREEN 3 PIECE MINI DOTS CUTLERY SET,865.66,707737.2999999995,56.1661812334846,56.1661812334846
PLASTERS IN TIN SKULLS,865.4499999999999,708602.7499999994,56.234863527816856,56.234863527816856
CHRISTMAS LIGHTS 10 SANTAS ,865.3,709468.0499999995,56.30353391811752,56.30353391811752
OVERNIGHT BAG VINTAGE ROSE PAISLEY,864.85,710332.8999999994,56.37216859632337,56.37216859632337
VICTORIAN GLASS HANGING T-LIGHT,864.72,711197.6199999994,56.44079295770184,56.44079295770184
BLACK RECORD COVER FRAME,864.15,712061.7699999994,56.50937208376021,56.50937208376021
GRAND CHOCOLATECANDLE,863.4,712925.1699999995,56.57789168966059,56.57789168966059
BLUE GINGHAM ROSE QUILT ,862.7,713787.8699999994,56.646355743413466,56.646355743413466
SPACEBOY LUNCH BOX ,860.4,714648.2699999994,56.7146372686818,56.7146372686818
FAIRY CAKE BIRTHDAY CANDLE SET,858.7,715506.9699999994,56.78278388159198,56.78278388159198
3 TIER CAKE TIN GREEN AND CREAM,858.3,716365.2699999994,56.85089875041789,56.85089875041789
GREY FLORAL FELTCRAFT SHOULDER BAG,853.19,717218.4599999994,56.91860808856721,56.91860808856721
RED RETROSPOT STORAGE JAR,852.99,718071.4499999994,56.98630155467441,56.98630155467441
DOOR MAT BIRD ON THE WIRE,851.12,718922.5699999994,57.053846617187645,57.053846617187645
IVY HEART WREATH,850.85,719773.4199999993,57.12137025244398,57.12137025244398
SET/5 RED RETROSPOT LID GLASS BOWLS,842.8000000000001,720616.2199999994,57.188255038004364,57.188255038004364
DOOR MAT AIRMAIL ,842.77,721458.9899999994,57.25513744275842,57.25513744275842
JUMBO BAG TOYS ,842.06,722301.0499999995,57.32196350176291,57.32196350176291
HEART IVORY TRELLIS LARGE,839.6999999999999,723140.7499999994,57.38860227067018,57.38860227067018
GREEN REGENCY TEACUP AND SAUCER,838.7,723979.4499999994,57.45516167936676,57.45516167936676
OCEAN STRIPE HAMMOCK ,836.7,724816.1499999993,57.52156236764199,57.52156236764199
SET OF 3 RED STRIPE BASKETS,835.61,725651.7599999993,57.587876553287586,57.587876553287586
SET3 BOOK BOX GREEN GINGHAM FLOWER ,834.75,726486.5099999993,57.654122489151995,57.654122489151995
TRIPLE PHOTO FRAME CORNICE ,832.9,727319.4099999993,57.72022160862665,57.72022160862665
IVORY DINER WALL CLOCK,830.45,728149.8599999993,57.78612629558514,57.78612629558514
DOLLY GIRL LUNCH BOX,827.4,728977.2599999993,57.85178893390106,57.85178893390106
GROW YOUR OWN FLOWERS SET OF 3,824.47,729801.7299999993,57.91721904679969,57.91721904679969
CAKE STAND LACE WHITE,821.0,730622.7299999993,57.98237377976726,57.98237377976726
FANCY FONT HOME SWEET HOME DOORMAT,820.8,731443.5299999993,58.0475126406927,58.0475126406927
RETRO SPOTS BUTTER DISH,819.0,732262.5299999993,58.11250865323891,58.11250865323891
I'M ON HOLIDAY METAL SIGN,818.1,733080.6299999993,58.17743324159552,58.17743324159552
CHARLIE + LOLA RED HOT WATER BOTTLE,817.6500000000001,733898.2799999993,58.24232211785731,58.24232211785731
MINATURE COLOURED GARDENING SET,814.45,734712.7299999993,58.30695704144494,58.30695704144494
COFFEE MUG CAT + BIRD DESIGN,811.65,735524.3799999993,58.37136975644266,58.37136975644266
ANT WHITE WIRE HEART SPIRAL,809.3000000000001,736333.6799999994,58.4355959749453,58.4355959749453
FOUR HOOK  WHITE LOVEBIRDS,803.97,737137.6499999993,58.499399203524995,58.499399203524995
MOUSE TOY WITH PINK T-SHIRT,787.5,737925.1499999993,58.56189536943482,58.56189536943482
JOY LARGE WOOD LETTERS,786.75,738711.8999999993,58.62433201518663,58.62433201518663
WOODEN SCHOOL COLOURING SET,783.8499999999999,739495.7499999993,58.68653851632747,58.68653851632747
LADYBIRD + BEE RAFFIA FOOD COVER,782.15,740277.8999999993,58.74861010511017,58.74861010511017
CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,775.15,741053.0499999993,58.810126172418094,58.810126172418094
CAKE PLATE LOVEBIRD WHITE,774.35,741827.3999999993,58.871578751557486,58.871578751557486
VINTAGE HEADS AND TAILS CARD GAME ,773.05,742600.4499999994,58.932928162423,58.932928162423
DOORMAT MERRY CHRISTMAS RED ,772.49,743372.9399999994,58.994233131570525,58.994233131570525
RED RETROSPOT UMBRELLA,770.5,744143.4399999994,59.0553801738988,59.0553801738988
S/6 WOODEN SKITTLES IN COTTON BAG,769.36,744912.7999999993,59.11643674558691,59.11643674558691
TOY TIDY SPACEBOY  ,767.58,745680.3799999993,59.1773520561,59.1773520561
DOOR MAT RESPECTABLE HOUSE,765.59,746445.9699999993,59.23810943979383,59.23810943979383
BLUE PADDED SOFT MOBILE,762.5,747208.4699999993,59.298621600436675,59.298621600436675
COFFEE MUG DOG + BALL DESIGN,758.55,747967.0199999993,59.35882028824734,59.35882028824734
CHARLIE + LOLA BISCUITS TINS,756.28,748723.2999999993,59.41883882837976,59.41883882837976
HEART FILIGREE DOVE LARGE,755.75,749479.0499999993,59.47881530760052,59.47881530760052
BLUE KASHMIRI OCCASIONAL TABLE,754.6,750233.6499999993,59.53870052257899,59.53870052257899
ROUND CAKE TIN VINTAGE GREEN,752.25,750985.8999999993,59.598399241062374,59.598399241062374
GIANT MEDINA STAMPED METAL BOWL ,751.8499999999999,751737.7499999993,59.65806621546148,59.65806621546148
BEWARE OF THE CAT METAL SIGN ,748.8199999999999,752486.5699999993,59.717492728422236,59.717492728422236
ENAMEL WATERING CAN CREAM,747.13,753233.6999999993,59.77678512262694,59.77678512262694
VINTAGE UNION JACK SHOPPING BAG,746.5500000000001,753980.2499999993,59.83603148790946,59.83603148790946
PAPER BUNTING VINTAGE PAISLEY,739.72,754719.9699999993,59.894735822953024,59.894735822953024
RED RETROSPOT SUGAR JAM BOWL,739.5,755459.4699999993,59.953422698750245,59.953422698750245
POLKADOT CUTLERY 24 PCS IN TRAY,738.6,756198.0699999993,60.01203815035786,60.01203815035786
PINK BLUE FELT CRAFT TRINKET BOX,737.67,756935.7399999993,60.07057979696954,60.07057979696954
RECIPE BOX RETROSPOT ,736.45,757672.1899999992,60.129024624124185,60.129024624124185
ALARM CLOCK BAKELIKE PINK,733.56,758405.7499999993,60.18724010026998,60.18724010026998
PLASTERS IN TIN STRONGMAN,732.8499999999999,759138.5999999993,60.24539923066619,60.24539923066619
GREEN CHERRY LIGHTS,732.05,759870.6499999993,60.30349487289385,60.30349487289385
RELAX LARGE WOOD LETTERS,730.6999999999999,760601.3499999993,60.3614833788371,60.3614833788371
AREA PATROLLED METAL SIGN,728.85,761330.1999999993,60.419325068390584,60.419325068390584
AIRLINE BAG VINTAGE WORLD CHAMPION ,727.35,762057.5499999992,60.477047717628054,60.477047717628054
CHARLIE+LOLA PINK HOT WATER BOTTLE,725.75,762783.2999999992,60.534643390528444,60.534643390528444
RED SPOTTY CHILDS UMBRELLA,724.0,763507.2999999992,60.59210018306014,60.59210018306014
SPOTTY  HOME SWEET HOME DOORMAT,719.4,764226.6999999993,60.64919191862271,60.64919191862271
MILK PAN RED RETROSPOT,717.84,764944.5399999992,60.70615985225661,60.70615985225661
FAIRY CAKE DESIGN UMBRELLA,717.6,765662.1399999992,60.763108739439964,60.763108739439964
RETRO RED SPOTTY WASHING UP GLOVES,716.21,766378.3499999992,60.81994731593047,60.81994731593047
FELTCRAFT DOLL MARIA,715.1600000000001,767093.5099999992,60.87670256419977,60.87670256419977
SET OF 6 RIBBONS VINTAGE CHRISTMAS,713.6999999999999,767807.2099999991,60.933341946561455,60.933341946561455
GREEN CHRISTMAS TREE CARD HOLDER,712.75,768519.9599999991,60.98990593672302,60.98990593672302
ENGLISH ROSE TABLE CLOTH,711.39,769231.3499999992,61.04636199699806,61.04636199699806
RED RETROSPOT TEA CUP AND SAUCER ,710.34,769941.6899999991,61.10273472905187,61.10273472905187
SET OF 3 BABUSHKA STACKING TINS,710.0,770651.6899999991,61.15908047863405,61.15908047863405
CARD HOLDER GINGHAM HEART,709.65,771361.3399999992,61.21539845214251,61.21539845214251
"NURSERY A,B,C PAINTED LETTERS",707.95,772069.2899999991,61.27158151329281,61.27158151329281
LARGE POPCORN HOLDER ,702.9,772772.1899999991,61.327363805379164,61.327363805379164
TEATIME CAKE TIN WITH HANDLE,701.4,773473.5899999992,61.38302705714952,61.38302705714952
RETRO SPOT SMALL MILK JUG,699.75,774173.3399999992,61.43855936457224,61.43855936457224
VINTAGE SNAP CARDS,698.21,774871.5499999991,61.49396945727052,61.49396945727052
3 STRIPEY MICE FELTCRAFT,697.76,775569.3099999991,61.549343837874005,61.549343837874005
CERAMIC CAKE BOWL + HANGING CAKES,696.45,776265.7599999991,61.60461425660149,61.60461425660149
SILVER HANGING T-LIGHT HOLDER,694.25,776960.0099999991,61.65971008286547,61.65971008286547
CERAMIC STRAWBERRY CAKE MONEY BANK,693.4499999999999,777653.459999999,61.714742420960924,61.714742420960924
BLACK/BLUE POLKADOT UMBRELLA,693.15,778346.609999999,61.76975095099316,61.76975095099316
FELTCRAFT PRINCESS OLIVIA DOLL,693.03,779039.6399999991,61.82474995780013,61.82474995780013
HANGING HEART JAR T-LIGHT HOLDER,692.1,779731.7399999991,61.87967515961116,61.87967515961116
ENGLISH ROSE DESIGN PEG BAG,691.87,780423.609999999,61.934582108573736,61.934582108573736
HOLIDAY FUN LUDO,689.64,781113.2499999991,61.9893120842665,61.9893120842665
PINK FAIRY CAKE CHILD'S APRON,683.39,781796.6399999991,62.04354605864252,62.04354605864252
SET/3 DECOUPAGE STACKING TINS,680.3000000000001,782476.9399999991,62.097534809967534,62.097534809967534
PICNIC BOXES SET OF 3 RETROSPOT ,679.6,783156.5399999991,62.151468009145084,62.151468009145084
"LARGE CAKE TOWEL, CHOCOLATE SPOTS",679.35,783835.8899999991,62.205381368269954,62.205381368269954
ENGLISH ROSE HOT WATER BOTTLE,678.0,784513.8899999991,62.25918759111041,62.25918759111041
COFFEE MUG APPLES DESIGN,677.6999999999999,785191.589999999,62.31297000588766,62.31297000588766
VANILLA SCENT CANDLE JEWELLED BOX,677.36,785868.949999999,62.36672543819327,62.36672543819327
DOORMAT WELCOME SUNRISE,676.7,786545.649999999,62.42042849275985,62.42042849275985
TOADSTOOL MONEY BOX,676.5,787222.149999999,62.47411567528428,62.47411567528428
OWL DOORSTOP,676.0500000000001,787898.199999999,62.527767145713916,62.527767145713916
HANGING METAL HEART LANTERN,674.15,788572.349999999,62.58126783174326,62.58126783174326
PINK 3 PIECE POLKADOT CUTLERY SET,673.92,789246.2699999991,62.63475026492414,62.63475026492414
CABIN BAG VINTAGE PAISLEY,673.85,789920.1199999991,62.688227142890284,62.688227142890284
PIGGY BANK RETROSPOT ,672.15,790592.2699999991,62.741569108498275,62.741569108498275
SET/20 RED SPOTTY PAPER NAPKINS ,670.58,791262.849999999,62.79478647857548,62.79478647857548
FOOD CONTAINER SET 3 LOVE HEART ,669.9,791932.7499999991,62.84794988370944,62.84794988370944
ALARM CLOCK BAKELIKE IVORY,669.81,792602.5599999991,62.90110614642443,62.90110614642443
PARTY METAL SIGN ,666.6,793269.1599999991,62.954007662863155,62.954007662863155
COSY HOUR GIANT TUBE MATCHES,663.3,793932.4599999991,63.00664729060662,63.00664729060662
POPPY'S PLAYHOUSE KITCHEN,662.6,794595.0599999991,63.05923136620262,63.05923136620262
ROTATING SILVER ANGELS T-LIGHT HLDR,657.99,795253.0499999991,63.111449591227384,63.111449591227384
POTTING SHED TEA MUG,654.65,795907.6999999991,63.16340275314849,63.16340275314849
SET OF 72 RETRO SPOT PAPER  DOILIES,654.5,796562.1999999991,63.21534401103798,63.21534401103798
